Noorjehan,Light of the world,Indian,,,,,
Nupura,Anklet,Indian,,,,,
Nusrat,Help,Indian,,,,,
Nutan,New,Indian,,,,,
Nuti,"Worship, praise, reverence",Indian,,,,,
Neetu,Please advise us the meaning of this name.,Indian,,,,,
Nishu,Please advise us the meaning of this name.,Indian,,,,,
Nikki,Please advise us the meaning of this name.,Indian,,,,,
Neshal,Please advise us the meaning of this name.,Indian,,,,,
Neeya,Please advise us the meaning of this name.,Indian,,,,,
Nitrishya,Please advise us the meaning of this name.,Indian,,,,,
Nitriksha,Please advise us the meaning of this name.,Indian,,,,,
Nurbhi,Please advise us the meaning of this name.,Indian,,,,,
Nepravee,Please advise us the meaning of this name.,Indian,,,,,
Neshu,Please advise us the meaning of this name.,Indian,,,,,
Namansikha,Please advise us the meaning of this name.,Indian,,,,,
Nimar,Please advise us the meaning of this name!,Indian,,,,,
Nuja,Please advise us the meaning of this name!,Indian,,,,,
Nityanshi,Please advise us the meaning of this name.,Indian,,,,,
Naitrisha,Please advise us the meaning of this name.,Indian,,,,,
Nimriti,Please advise us the meaning of this name.,Indian,,,,,
Nikita,Please advise us the meaning of this name.,Indian,,,,,
Navida,Please advise us the meaning of this name.,Indian,,,,,
Nitanshi,Nitanshi,Indian,,,,,
Nileshwari,Nileshwari,Indian,,,,,
Neha singh,Neha,Indian,,,,,
Nancy,Ehsaan,Indian,,,,,
Nija,Her own,Indian,,,,,
Namami,Namami,Indian,,,,,
,,,,,,,
Odathi,Refreshing,Indian,,,,,
Ojal,Vision,Indian,,,,,
Ojaswini,Lustrous,Indian,,,,,
Omala,Earth,Indian,,,,,
Omana,A woman,Indian,,,,,
Omvati,"Sacred, having the power of Om",Indian,,,,,
Oviya,"Artist, beautiful drawing",Indian,,,,,
Ojasvi,Please advise us the meaning of this name.,Indian,,,,,
OSANHA,Cute Angel,Indian,,,,,
,,,,,,,
Padma,Goddess Lakshmi,Indian,,,,,
Padmaja,"Born from lotus, Lakshmi",Indian,,,,,
Padmajai,"Born from lotus, Lakshmi",Indian,,,,,
Padmakali,Lotus bud,Indian,,,,,
Padmal,Lotus,Indian,,,,,
Padmalaya,Lake of lotuses,Indian,,,,,
Padmalochana,Lotuseyed,Indian,,,,,
Padmaroopa,Like a lotus,Indian,,,,,
Padmavati,Goddess Lakshmi,Indian,,,,,
Padmini,Lotus,Indian,,,,,
Pakhi,Bird,Indian,,,,,
Pakshi,Bird,Indian,,,,,
Pallavi,New leaves,Indian,,,,,
Pallavini,With new leaves,Indian,,,,,
Panchali,Draupadi's name,Indian,,,,,
Pankaja,Lotus,Indian,,,,,
Panna,Emerald,Indian,,,,,
Panya,"Admired, glorious, excellent",Indian,,,,,
Parama,The best,Indian,,,,,
Parameshwari,Goddess Durga,Indian,,,,,
Paramita,Wisdom,Indian,,,,,
Pari,Beauty; Fairy,Indian,,,,,
Paridhi,Realm,Indian,,,,,
Parinita,Expert,Indian,,,,,
Parnal,Leafy,Indian,,,,,
Parnashri,Leafy beauty,Indian,,,,,
Parni,Leafy,Indian,,,,,
Parnik,Creeper,Indian,,,,,
Parnika,"A small leaf, parvati",Indian,,,,,
Parthivi,Sita,Indian,,,,,
Parul,Name of a flower,Indian,,,,,
Parvani,Full moon; a festival or a special day,Indian,,,,,
Parvati,Durga,Indian,,,,,
Parveen,Star,Indian,,,,,
Patmanjari,A raga,Indian,,,,,
Patralekha,A name from ancient epics,Indian,,,,,
Pavana,"Holy, sacred",Indian,,,,,
Pavani,Hanuman,Indian,,,,,
Payal,Anklet,Indian,,,,,
Payoja,Lotus,Indian,,,,,
Phiroza,Turquoise,Indian,,,,,
Phoolan,Flower,Indian,,,,,
Pia,Beloved,Indian,,,,,
Piki,Cuckoo,Indian,,,,,
Pingala,Lakshmi,Indian,,,,,
Pival,A tree,Indian,,,,,
Piyali,A tree,Indian,,,,,
Pooja,Idol worship,Indian,,,,,
Poonam,Full moon,Indian,,,,,
Poorbi,Eastern,Indian,,,,,
Poornima,Full moon,Indian,,,,,
Poorvi,A classical melody,Indian,,,,,
Poushali,Of the month Poush,Indian,,,,,
Prabha,"Light, glow, shine",Indian,,,,,
Prabhati,Of the morning,Indian,,,,,
Prachi,East,Indian,,,,,
Pradeepta,Glowing,Indian,,,,,
Pradnaya,Knowledge,Indian,,,,,
Pragati,Progress,Indian,,,,,
Pragya,Prowess,Indian,,,,,
Pragyaparamita,Wise,Indian,,,,,
Pragyawati,A wise woman,Indian,,,,,
Prama,Knowledge of truth,Indian,,,,,
Pramada,Woman,Indian,,,,,
Pramila,One of Arjuna's wives,Indian,,,,,
Pramiti,Knowledge of truth,Indian,,,,,
Pranati,Prayer,Indian,,,,,
Prapti,Gain,Indian,,,,,
Prarthana,Prayer,Indian,,,,,
Prasana,Rising,Indian,,,,,
Prashansa,Praise,Indian,,,,,
Prashanti,Peace,Indian,,,,,
Prathysha,"Early morning, from Sanskrit word Prathyusham",Indian,,,,,
Pratibha,Keen intellect,Indian,,,,,
Pratigya,"Pledge, vow",Indian,,,,,
Pratima,"Icon, idol, statue",Indian,,,,,
Pratishtha,Preeminence,Indian,,,,,
Preeti,Love,Indian,,,,,
Prem,Love,Indian,,,,,
Prema,Love,Indian,,,,,
Premala,Loving,Indian,,,,,
Premila,Queen of a women's kingdom,Indian,,,,,
Prerana,Encouragement,Indian,,,,,
Preyasi,Beloved,Indian,,,,,
Prita,Dear one,Indian,,,,,
Pritha,"Kunti, mother of Pandavas",Indian,,,,,
Priti,Love,Indian,,,,,
Pritika,Dear one,Indian,,,,,
Pritikana,An atom of love,Indian,,,,,
Pritilata,A creeper of love,Indian,,,,,
Priya,Loved one; Darling; Beloved,Indian,,,,,
Priyadarshini,Delightful to look at,Indian,,,,,
Priyal,Beloved,Indian,,,,,
Priyam,Beloved,Indian,,,,,
Priyamvada,Sweet spoken,Indian,,,,,
Priyanka,"Beautiful or lovable act, symbol or body",Indian,,,,,
Priyasha,Dear one,Indian,,,,,
Puja,Same as Pooja,Indian,,,,,
Pujita,Worshipped,Indian,,,,,
Puloma,Wife of the sage Bhrigu,Indian,,,,,
Punam,Poonam full moon,Indian,,,,,
Punarnava,A star,Indian,,,,,
Punita,Pure,Indian,,,,,
Punthali,A doll,Indian,,,,,
Purnima,Full moon,Indian,,,,,
Purva,East,Indian,,,,,
Purvaja,Elder sister,Indian,,,,,
Pushpa,Flower,Indian,,,,,
Pushpanjali,Flower offering,Indian,,,,,
Pushpita,Decorated with flowers,Indian,,,,,
Pusti,"Nourishment, endorsement",Indian,,,,,
Putul,Doll,Indian,,,,,
Pratila,Please advise us the meaning of this name.,Indian,,,,,
Parmi,Please advise us the meaning of this name.,Indian,,,,,
Pranchil,Please advise us the meaning of this name!,Indian,,,,,
Paurvee,Please advise us the meaning of this name!,Indian,,,,,
Prisha,Please advise us the meaning of this name.,Indian,,,,,
Pramesha,Please advise us the meaning of this name.,Indian,,,,,
Prayankshi,Please advise us the meaning of this name.,Indian,,,,,
Pintal,Please advise us the meaning of this name.,Indian,,,,,
Pihu,"Happiness, Joy",Indian,,,,,
Pavni,"Honey, Goddess Ganga, True, Holy",Indian,,,,,
Paromita,Prince,Indian,,,,,
Parwati,Parwati,Indian,,,,,
Prinshi,Girl name only,Indian,,,,,
Peher,A unit of time in ancient India. 1peher=3Hours,Indian,,,,,
,,,,,,,
Quarrtulain,God's mercy,Indian,,,,,
Quasar,Meteor,Indian,,,,,
,,,,,,,
Rakhitunisha,Please advise us the meaning of this name.,Indian,,,,,
Raakhi,Symbol of protection;full moon in the Sravan month,Indian,,,,,
Rabia,Famous; godly,Indian,,,,,
Rachana,Creation,Indian,,,,,
Rachita,Created,Indian,,,,,
Rachna,"Construction, arrangement",Indian,,,,,
Radha,"Krishna's lover, prosperity",Indian,,,,,
Radhana,Speech,Indian,,,,,
Radhani,Worship,Indian,,,,,
Radhika,Radha,Indian,,,,,
Ragini,A melody,Indian,,,,,
Rajalakshmi,Goddess lakshmi,Indian,,,,,
Rajani,Night,Indian,,,,,
Rajanigandha,A flower,Indian,,,,,
Rajata,Silver,Indian,,,,,
Rajdulari,Dear princess,Indian,,,,,
Rajeshwari,Goddess Parvati,Indian,,,,,
Rajhans,Swan,Indian,,,,,
Rajitha,Illuminated,Indian,,,,,
Rajivini,Collection of blue lotuses,Indian,,,,,
Rajkumari,Princess,Indian,,,,,
Rajnandhini,Princess,Indian,,,,,
Rajshri,Sage-like king,Indian,,,,,
Raka,Full moon,Indian,,,,,
Rakhi,Thread of brother-sister bonding,Indian,,,,,
Raksha,Protection,Indian,,,,,
Rama,Goddess Lakshmi,Indian,,,,,
Ramana,Enchanting,Indian,,,,,
Ramani,Beautiful girl,Indian,,,,,
Rambha,Celestial dancer,Indian,,,,,
Rameshwari,Parvati,Indian,,,,,
Ramila,Lover,Indian,,,,,
Ramita,Pleasing,Indian,,,,,
Ramya,Beautiful,Indian,,,,,
Rangana,A flower,Indian,,,,,
Rangitha,Charmed,Indian,,,,,
Ranhitha,Swift,Indian,,,,,
Rani,Queen,Indian,,,,,
Ranita,Tinkling,Indian,,,,,
Ranjana,Delightful,Indian,,,,,
Ranjika,Exciting,Indian,,,,,
Ranjini,Pleasing,Indian,,,,,
Ranjita,Adorned,Indian,,,,,
Ranvitha,Joyous,Indian,,,,,
Ranya,Pleasant,Indian,,,,,
Rashi,Collection,Indian,,,,,
Rashmi,A ray of light,Indian,,,,,
Rashmika,Ray of light,Indian,,,,,
Rasika,Connosseur,Indian,,,,,
Rasna,The tongue,Indian,,,,,
Rathika,Satisfied,Indian,,,,,
Rati,Consort of cupid,Indian,,,,,
Ratna,Gem,Indian,,,,,
Ratnabala,Jewelled,Indian,,,,,
Ratnabali,String of pearls,Indian,,,,,
Ratnajyouti,Lustrous jewel,Indian,,,,,
Ratnalekha,Splendour of jewels,Indian,,,,,
Ratnali,A jewelled,Indian,,,,,
Ratnamala,String of pearls,Indian,,,,,
Ratnangi,Jewel-bodied,Indian,,,,,
Ratnaprabha,Lustrous jewel,Indian,,,,,
Ratnapriya,Lover of jewels,Indian,,,,,
Ratnavali,A bunch of gems,Indian,,,,,
Raviprabha,Light of the sun,Indian,,,,,
Rehwa,Ancient name of river Narmada,Indian,,,,,
Rekha,Line,Indian,,,,,
Renu,Atom,Indian,,,,,
Renuka,"The mother of Parasurma, the sixth incarnation of Lord Vishnu",Indian,,,,,
Resham,Silk,Indian,,,,,
Reshma,Silken,Indian,,,,,
Reshmi,Silken,Indian,,,,,
Reva,A star,Indian,,,,,
Revati,A star,Indian,,,,,
Riddhi,Good fortune,Indian,,,,,
Riju,Innocent,Indian,,,,,
Rijuta,Innocence,Indian,,,,,
Rishika,Saintly,Indian,,,,,
Rithika,Brass,Indian,,,,,
Riti,Memory; well being,Indian,,,,,
Ritu,Season,Indian,,,,,
Riya,"Graceful, singer",Indian,,,,,
Rohini,A star,Indian,,,,,
Rolee,Sindoor,Indian,,,,,
Roma,Lakshmi,Indian,,,,,
Roshan,Bright; Illumination,Indian,,,,,
Roshni,Brightness,Indian,,,,,
Rubaina,Bright,Indian,,,,,
Ruchi,Lustre; beauty,Indian,,,,,
Ruchira,Beautiful,Indian,,,,,
Ruchitha,Bright,Indian,,,,,
Rudrani,A wife of Shiva (Rudra),Indian,,,,,
Rudrapriya,Goddess Durga,Indian,,,,,
Ruhika,Desire,Indian,,,,,
Rujula,"Who endows wealth, Lakshmi, soft",Indian,,,,,
Rujuta,"Honesty, sincerity",Indian,,,,,
Rukma,Golden,Indian,,,,,
Rukmini,Consort of Lord Krishna,Indian,,,,,
Ruksana,Brilliant,Indian,,,,,
Ruma,Wife a Sugriva,Indian,,,,,
Rupa,Beauty,Indian,,,,,
Rupali,Beautiful,Indian,,,,,
Rupashi,Beautiful,Indian,,,,,
Rupashri,Beautiful,Indian,,,,,
Riyogi,Please advise us the meaning of this name.,Indian,,,,,
Rinki,Please advise us the meaning of this name.,Indian,,,,,
Ridhani,Please advise us the meaning of this name.,Indian,,,,,
Richa,Please advise us the meaning of this name!,Indian,,,,,
Revanshi,Please advise us the meaning of this name.,Indian,,,,,
Rutuja,Please advise us the meaning of this name.,Indian,,,,,
Ragbet,"Flower, leaf",Indian,,,,,
Rishita,Please advise us the meaning of this name.,Indian,,,,,
Reema,Please advise us the meaning of this name.,Indian,,,,,
Rabeeya,Please advise us the meaning of this name.,Indian,,,,,
Rabya,"Originated for Arabic it means Breeze, Spring harvest",Indian,,,,,
Ridhhi,"Good fortune, Prosperity, Wealth, Success, Superiority, Supernatural power.",Indian,,,,,
Ravina,Sunny; Beauty of the Sun,Indian,,,,,
Raiyan,"Satisfaction, contented",Indian,,,,,
Rajgir,House of the king,Indian,,,,,
Ratn,Bharat and kajal,Indian,,,,,
Ratnisha,What is the meaning of ratnisha,Indian,,,,,
Rudrika,Rudrika,Indian,,,,,
,,,,,,,
Sambhni,Lord Shiva wife,Indian,,,,,
Sambhnika,Lord Shiva wife,Indian,,,,,
Sabita,Beautiful sunshine,Indian,,,,,
Sachi,Wife of Indra,Indian,,,,,
Sachika,Kind,Indian,,,,,
Sachita,Consciousness,Indian,,,,,
Sadaf,Pearl,Indian,,,,,
Sadgati,Liberation,Indian,,,,,
Sadguna,Good virtues,Indian,,,,,
Sadhan,Fulfulment,Indian,,,,,
Sadhana,"Long practice/study, fulfilment",Indian,,,,,
Sadhika,Achiever,Indian,,,,,
Sadhri,Conqueror,Indian,,,,,
Sadhvi,Virtuous woman,Indian,,,,,
Sadhya,Perfection,Indian,,,,,
Sadiqua,Kindly,Indian,,,,,
Saeeda,Priestly,Indian,,,,,
Safia,Chaste,Indian,,,,,
Sagari,Of the ocean,Indian,,,,,
Sagarika,Wave; born in the ocean,Indian,,,,,
Saguna,Possessed of good qualities,Indian,,,,,
Sahana,A raga,Indian,,,,,
Saheli,Friend,Indian,,,,,
Sahiba,The lady,Indian,,,,,
Sahila,Guide,Indian,,,,,
Sahitha,Being near,Indian,,,,,
Sai,A flower,Indian,,,,,
Sajala,Clouds,Indian,,,,,
Sajili,Decorated,Indian,,,,,
Sajni,Beloved,Indian,,,,,
Sakhi,Friend,Indian,,,,,
Sakina,Friend,Indian,,,,,
Salena,The moon,Indian,,,,,
Salila,Water,Indian,,,,,
Salima,Happy,Indian,,,,,
Salma,Peace,Indian,,,,,
Samata,Equality,Indian,,,,,
Sameena,Happy,Indian,,,,,
Samhita,A vedic omposition,Indian,,,,,
Samidha,An offering for a sacred fire,Indian,,,,,
Samika,Peaceful,Indian,,,,,
Samiksha,Analysis,Indian,,,,,
Samit,Collected,Indian,,,,,
Samita,Collected,Indian,,,,,
Sammathi,Agreement,Indian,,,,,
Sampada,Wealthy,Indian,,,,,
Sampatti,Wealth,Indian,,,,,
Sampriti,Attachement,Indian,,,,,
Samrithi,Meeting,Indian,,,,,
Sana,"Praise, prayer",Indian,,,,,
Sananda,Happy,Indian,,,,,
Sanchali,Movement,Indian,,,,,
Sanchaya,Collection,Indian,,,,,
Sanchita,Collection,Indian,,,,,
Sandhaya,Collection,Indian,,,,,
Sandhya,Evening,Indian,,,,,
Sangita,Music,Indian,,,,,
Sanika,Flute,Indian,,,,,
Sanithi,Obtainment,Indian,,,,,
Saniya,Moment,Indian,,,,,
Sanjana,Gentle,Indian,,,,,
Sanjivani,Immortality,Indian,,,,,
Sanjukta,Union,Indian,,,,,
Sanjula,Beautiful,Indian,,,,,
Sanjushree,Beautiful,Indian,,,,,
Sankari,Goddess Parvati,Indian,,,,,
Sankul,Full of,Indian,,,,,
Sannidhi,Nearness,Indian,,,,,
Sanskriti,Culture,Indian,,,,,
Santawana,Consolation,Indian,,,,,
Santayani,Of the evening,Indian,,,,,
Sanvali,Dusky,Indian,,,,,
Sanwari,Dusky,Indian,,,,,
Sanyakta,Joined; united,Indian,,,,,
Sanyukta,Union,Indian,,,,,
Saparna,Leafy,Indian,,,,,
Saphala,Successful,Indian,,,,,
Sapna,Dream,Indian,,,,,
Sarada,Goddess Saraswati,Indian,,,,,
Sarakshi,Good sight,Indian,,,,,
Sarala,Simple,Indian,,,,,
Sarama,Wife of Bibhisan,Indian,,,,,
Sarani,Protecting,Indian,,,,,
Saranya,Surrendered,Indian,,,,,
Sarasa,Swan,Indian,,,,,
Sarasi,"Jolly, happy",Indian,,,,,
Sarasvati,A goddess of learning,Indian,,,,,
Saraswati,Goddess of learning,Indian,,,,,
Saravati,A river,Indian,,,,,
Sarayu,A holy river,Indian,,,,,
Sarbani,Goddess Durga,Indian,,,,,
Sarika,A koel,Indian,,,,,
Sarit,River,Indian,,,,,
Sarita,River,Indian,,,,,
Sarjana,Creative; creation,Indian,,,,,
Saroj,Lotus,Indian,,,,,
Saroja,Lotus,Indian,,,,,
Sarojini,Lotus,Indian,,,,,
Saruprani,Beautiful woman,Indian,,,,,
Sarvari,Night,Indian,,,,,
Sarvika,Universal,Indian,,,,,
Saryu,River Sharayu,Indian,,,,,
Sashi,Moon,Indian,,,,,
Sasmita,Smiling,Indian,,,,,
Sati,Chaste woman,Indian,,,,,
Satya,Truth,Indian,,,,,
Satyarupa,Truth; personified,Indian,,,,,
Satyavati,Mother of Vyasa,Indian,,,,,
Saudamini,Lightning,Indian,,,,,
Saujanya,Kind,Indian,,,,,
Saumya,Mild,Indian,,,,,
Savarna,Daughter of the Ocean,Indian,,,,,
Savita,Sun,Indian,,,,,
Savitashri,Lustre of the sun,Indian,,,,,
Savitri,A form of the Devi,Indian,,,,,
Sawini,A river,Indian,,,,,
Sayeeda,Leader,Indian,,,,,
Seema,Boundary,Indian,,,,,
Seemanti,Parting line,Indian,,,,,
Seemantini,Woman,Indian,,,,,
Seerat,Inner beauty; fame,Indian,,,,,
Sejal,River water,Indian,,,,,
Selma,Fair,Indian,,,,,
Semanti,A white rose,Indian,,,,,
Serena,Quiet,Indian,,,,,
Sevati,White rose,Indian,,,,,
Sevita,Cherished,Indian,,,,,
Shabab,Beauty,Indian,,,,,
Shabalini,A mossy,Indian,,,,,
Shabana,Decorated,Indian,,,,,
Shabari,A tribal devotee of Lord Rama,Indian,,,,,
Shabnum,Sew,Indian,,,,,
Shachi,Wife of Lord Indra,Indian,,,,,
Shagufta,Flowering,Indian,,,,,
Shaheena,Tender,Indian,,,,,
Shaila,Goddess Parvati,Indian,,,,,
Shailaja,A river,Indian,,,,,
Shaili,Style,Indian,,,,,
Shakambari,Goddess Parvati,Indian,,,,,
Shakeel,Handsome,Indian,,,,,
Shakeela,Beautiful,Indian,,,,,
Shakti,Goddess Durga; power,Indian,,,,,
Shakuntala,Brought up by birds,Indian,,,,,
Shalaka,Goddess Parvati,Indian,,,,,
Shalin,Silk-cottom tree,Indian,,,,,
Shalini,Modest,Indian,,,,,
Shalmali,Silk-cottom tree,Indian,,,,,
Shama,A flame,Indian,,,,,
Shambhavi,Goddess Parvati,Indian,,,,,
Shameena,Beautiful,Indian,,,,,
Shamim,Fire,Indian,,,,,
Shamita,Peacemaker,Indian,,,,,
Shampa,Lightning,Indian,,,,,
Shankari,Goddess Parvati,Indian,,,,,
Shankhamala,A fairytale princess,Indian,,,,,
Shanta,Peaceful,Indian,,,,,
Shantala,Goddess Parvati,Indian,,,,,
Shanti,Peace,Indian,,,,,
Sharada,"Goddess of learning, Saraswati",Indian,,,,,
Sharadini,Autumn,Indian,,,,,
Sharanya,Surrender,Indian,,,,,
Sharika,Goddess Durga,Indian,,,,,
Sharmila,Happy,Indian,,,,,
Sharmistha,Wife of Yayat,Indian,,,,,
Sharvani,Goddess Parvati,Indian,,,,,
Sharvari,The night,Indian,,,,,
Shashi,The moon,Indian,,,,,
Shashibala,The moon,Indian,,,,,
Shashirekha,Moon's ray,Indian,,,,,
Shaswati,Eternal,Indian,,,,,
Shatarupa,Lord Shiva,Indian,,,,,
Sheela,Cool,Indian,,,,,
Sheetal,Cool,Indian,,,,,
Shefali,A flower,Indian,,,,,
Shefalika,A flower,Indian,,,,,
Shejali,A fruit,Indian,,,,,
Shekhar,Lord Shiva,Indian,,,,,
Shevanti,A flower,Indian,,,,,
Shibani,Goddess Durga,Indian,,,,,
Shikha,Flame,Indian,,,,,
Shilavati,A river,Indian,,,,,
Shilpa,Stone,Indian,,,,,
Shilpita,Well- proportioned,Indian,,,,,
Shinjini,Anklebells,Indian,,,,,
Shipra,A river,Indian,,,,,
Shirin,Sweet,Indian,,,,,
Shishirkana,Particles of dew,Indian,,,,,
Shiuli,A flower,Indian,,,,,
Shivangi,Beautiful,Indian,,,,,
Shivani,Goddess Parvati,Indian,,,,,
Shivanne,Goddess Parvati,Indian,,,,,
Shobha,Attractive,Indian,,,,,
Shobhana,Splendid,Indian,,,,,
Shobhita,Splendid,Indian,,,,,
Shobhna,"Ornamental, shining",Indian,,,,,
Shorashi,Young woman,Indian,,,,,
Shraddha,Veneration,Indian,,,,,
Shradhdha,"Faith, trust",Indian,,,,,
Shravana,Shrabana name of a star,Indian,,,,,
Shravani,Born in the month of Shravan,Indian,,,,,
Shravanti,A name in Buddhist literature,Indian,,,,,
Shravasti,An ancient Indian city,Indian,,,,,
Shree,Goddess Lakshmi,Indian,,,,,
Shreela,Beautiful,Indian,,,,,
Shreemayi,Fortunate,Indian,,,,,
Shreeparna,Tree adorned with leaves,Indian,,,,,
Shrestha,Perfection,Indian,,,,,
Shreya,Auspicious,Indian,,,,,
Shreyashi,Good,Indian,,,,,
Shri,Lustre,Indian,,,,,
Shridevi,Goddess,Indian,,,,,
Shridula,Blessing,Indian,,,,,
Shrigauri,Goddess Parvati,Indian,,,,,
Shrigeeta,The sacred Geeta,Indian,,,,,
Shrijani,Creative,Indian,,,,,
Shrikirti,Lustrous fame,Indian,,,,,
Shrikumari,Lustrious,Indian,,,,,
Shrilata,Lustrious creeper,Indian,,,,,
Shrilekha,Lustrious essay,Indian,,,,,
Shrimati,Goddess lakshmi; fortunate,Indian,,,,,
Shrimayi,Fortunate,Indian,,,,,
Shrivalli,Goddess Lakshmi,Indian,,,,,
Shruti,Expert in Vedas,Indian,,,,,
Shubha,Auspicious,Indian,,,,,
Shubhada,Giver of luck,Indian,,,,,
Shubhangi,Handsome,Indian,,,,,
Shubhra,White; the Ganga,Indian,,,,,
Shuchismita,One who has a pure smile,Indian,,,,,
Shuchita,Purity,Indian,,,,,
Shukla,Goddess Saraswati,Indian,,,,,
Shukti,Pearl-oyster,Indian,,,,,
Shulka,Goddess Saraswati,Indian,,,,,
Shweta,White,Indian,,,,,
Shyama,Dark as cloud; Goddess kali,Indian,,,,,
Shyamal,Dusky; Dark Blue,Indian,,,,,
Shyamala,Dusky,Indian,,,,,
Shyamali,Dusky,Indian,,,,,
Shyamalika,Dusky,Indian,,,,,
Shyamalima,Dusky,Indian,,,,,
Shyamangi,Dark-complexioned,Indian,,,,,
Shyamari,Dusky,Indian,,,,,
Shyamasri,Dusky,Indian,,,,,
Shyamlata,A creeper with dusky leaves,Indian,,,,,
Shyla,Goddess parvati,Indian,,,,,
Sibani,Goddess parvati,Indian,,,,,
Siddheshwari,Lord Shiva,Indian,,,,,
Siddhi,Achievement,Indian,,,,,
Siddhima,Achievement,Indian,,,,,
Sikata,Sand,Indian,,,,,
Sikta,Wet,Indian,,,,,
Simran,Smaram remembrance,Indian,,,,,
Simrit,Smrita remembered,Indian,,,,,
Sindhu,Ocean; river,Indian,,,,,
Sinsapa,Ashok tree,Indian,,,,,
Sita,Wife of Lord Rama,Indian,,,,,
Sitara,A star,Indian,,,,,
SivaSankari,Goddess Parvati,Indian,,,,,
Siya,Sita,Indian,,,,,
Smita,Smile,Indian,,,,,
Smriti,Memory,Indian,,,,,
Sneh,Love,Indian,,,,,
Sneha,Affection,Indian,,,,,
Snehal,Friendly,Indian,,,,,
Snehalata,Creeper of love,Indian,,,,,
Snigdha,"Smooth, tender",Indian,,,,,
Sohalia,Moon-glow,Indian,,,,,
Sohana,Graceful,Indian,,,,,
Sohni,Beautiful,Indian,,,,,
Soma,Moon-rays,Indian,,,,,
Somalakshmi,Lustre of the moon,Indian,,,,,
Somansh,Half moon,Indian,,,,,
Somatra,Excelling the moon,Indian,,,,,
Sona,Gold,Indian,,,,,
Sonakshi,Golden-eyed,Indian,,,,,
Sonal,Golden,Indian,,,,,
Sonali,Golden,Indian,,,,,
Sonam,Beautiful,Indian,,,,,
Sonia,Golden,Indian,,,,,
Sonika,Golden,Indian,,,,,
Soorat,Beauty,Indian,,,,,
Soumya,Handsome,Indian,,,,,
Sourabhi,Fragrance; the celestial cow,Indian,,,,,
Sphatika,Crystal,Indian,,,,,
Sragvi,Tulasi (Sacred Basil plant),Indian,,,,,
Sristi,Creation,Indian,,,,,
Sriya,Prosperity,Indian,,,,,
Stavita,Praised,Indian,,,,,
Stuti,Praise,Indian,,,,,
Subarna,Of the colour of gold,Indian,,,,,
Subhadra,A wife of Arjuna,Indian,,,,,
Subhaga,A fortunate person,Indian,,,,,
Subhagya,Lucky,Indian,,,,,
Subhashini,Well-spoken,Indian,,,,,
Subhuja,Auspicious Apsara,Indian,,,,,
Subrata,Devoted to what is right,Indian,,,,,
Suchandra,Beautiful,Indian,,,,,
Sucharita,Of good character,Indian,,,,,
Sucheta,With a beautiful mind,Indian,,,,,
Suchi,Radiant,Indian,,,,,
Suchira,Tasteful,Indian,,,,,
Suchita,Beautiful,Indian,,,,,
Suchitra,Beautiful,Indian,,,,,
Sudakshima,Wife of king Dilip,Indian,,,,,
Sudarshana,Handsome,Indian,,,,,
Sudeepa,Bright,Indian,,,,,
Sudeepta,Bright,Indian,,,,,
Sudeshna,Wife of king Virata,Indian,,,,,
Sudevi,Wife of Krishna,Indian,,,,,
Sudha,Nectar,Indian,,,,,
Sudhamayi,Full of nectar,Indian,,,,,
Sudhira,Calm,Indian,,,,,
Sudhithi,Bright flame,Indian,,,,,
Sudipta,Bright,Indian,,,,,
Sudipti,Brightness,Indian,,,,,
Sugita,Beautifully sung,Indian,,,,,
Sugouri,Goddess Parvati,Indian,,,,,
Suhag,Love,Indian,,,,,
Suhaila,Moon-glow,Indian,,,,,
Suhasini,Ever-smiling,Indian,,,,,
Suhela,Easly accessible,Indian,,,,,
Suhina,Beautiful,Indian,,,,,
Suhitha,Suitable,Indian,,,,,
Suhrita,Well-disposed,Indian,,,,,
Sujala,Affectionate,Indian,,,,,
Sujata,Of good caste,Indian,,,,,
Sujaya,Victory,Indian,,,,,
Sukanya,Comely,Indian,,,,,
Sukeshi,With beautiful hari,Indian,,,,,
Sukriti,Good deed,Indian,,,,,
Suksma,Fine,Indian,,,,,
Sukthi,Shining,Indian,,,,,
Sukumari,Soft; meritorious,Indian,,,,,
Sulabha,Easy; natural,Indian,,,,,
Sulakshana,Well brought up,Indian,,,,,
Sulalita,Very pleasing,Indian,,,,,
Sulekh,Beautifully,Indian,,,,,
Suloch,One with beautiful eyes,Indian,,,,,
Sulochana,One with beautiful eyes,Indian,,,,,
Sultana,Queen,Indian,,,,,
Sumana,Flower,Indian,,,,,
Sumanolata,Flowery,Indian,,,,,
Sumati,Good minded,Indian,,,,,
Sumedha,Wise,Indian,,,,,
Sumita,A good friend,Indian,,,,,
Sumitra,Lakshman's mother,Indian,,,,,
Sunanda,Very pleasing,Indian,,,,,
Sunandini,Happy,Indian,,,,,
Sunandita,Happy,Indian,,,,,
Sunaya,Very just,Indian,,,,,
Sunayana,A woman with lovely eyes,Indian,,,,,
Sunayani,A woman with lovely eyes,Indian,,,,,
Sundari,Beautiful,Indian,,,,,
Sundha,A character in Ramayana,Indian,,,,,
Suneeti,Mother of Dhruva,Indian,,,,,
Sunetra,One with beautiful eyes,Indian,,,,,
Sunila,Blue,Indian,,,,,
Sunita,One with good morals,Indian,,,,,
Suniti,Good principles,Indian,,,,,
Suparna,Leafy,Indian,,,,,
Suprabha,Radiant,Indian,,,,,
